,geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng,geometry
13191,32070,contagem,MG,-19.91405829806451,-44.10375002580645,POINT (-44.10375002580645 -19.91405829806451)
13192,32071,contagem,MG,-19.908046500483874,-44.09702007516128,POINT (-44.09702007516128 -19.90804650048387)
13193,32072,contagem,MG,-19.928464283611117,-44.112134297083344,POINT (-44.11213429708334 -19.92846428361112)
13194,32073,contagem,MG,-19.928042079473688,-44.1164493776842,POINT (-44.1164493776842 -19.92804207947369)
13195,32110,contagem,MG,-19.884069370777787,-44.022421394333335,POINT (-44.02242139433334 -19.88406937077779)
13196,32113,contagem,MG,-19.882788074913787,-44.035649802068974,POINT (-44.03564980206897 -19.88278807491379)
13197,32115,contagem,MG,-19.893180943648655,-44.0275231227027,POINT (-44.0275231227027 -19.89318094364866)
13198,32140,contagem,MG,-19.894029624646468,-44.04224404636365,POINT (-44.04224404636365 -19.89402962464647)
13199,32141,contagem,MG,-19.892776749743593,-44.06649993717947,POINT (-44.06649993717947 -19.89277674974359)
13200,32143,contagem,MG,-19.911519110810804,-44.04285369608108,POINT (-44.04285369608108 -19.9115191108108)
13201,32145,contagem,MG,-19.88536916929412,-44.04744140682354,POINT (-44.04744140682354 -19.88536916929412)
13202,32146,contagem,MG,-19.88129216015624,-44.05670781984373,POINT (-44.05670781984373 -19.88129216015624)
13203,32150,contagem,MG,-19.891269919130437,-44.05554612652173,POINT (-44.05554612652173 -19.89126991913044)
13204,32152,contagem,MG,-19.88856817,-44.08176768,POINT (-44.08176768 -19.88856817)
13205,32180,contagem,MG,-19.867252390140848,-44.02997843366199,POINT (-44.02997843366199 -19.86725239014085)
13206,32181,contagem,MG,-19.89720119,-44.03491390666667,POINT (-44.03491390666667 -19.89720119)
13207,32183,contagem,MG,-19.863283944181823,-44.03919478536363,POINT (-44.03919478536363 -19.86328394418182)
13208,32185,contagem,MG,-19.847573167218048,-44.02943024533836,POINT (-44.02943024533836 -19.84757316721805)
13209,32186,contagem,MG,-19.852039473953486,-44.02084307930231,POINT (-44.02084307930231 -19.85203947395349)
13210,32187,contagem,MG,-19.848731548260872,-44.038416542173906,POINT (-44.03841654217391 -19.84873154826087)
13211,32210,contagem,MG,-19.950609107432445,-44.02821721554053,POINT (-44.02821721554053 -19.95060910743245)
13212,32215,contagem,MG,-19.96219656818182,-44.01728274727272,POINT (-44.01728274727272 -19.96219656818182)
13213,32220,contagem,MG,-19.965568485744686,-44.0242508538298,POINT (-44.0242508538298 -19.96556848574469)
13214,32223,contagem,MG,-19.96264364809524,-44.03740931547619,POINT (-44.03740931547619 -19.96264364809524)
13215,32230,contagem,MG,-19.970340649428568,-44.03581407271427,POINT (-44.03581407271427 -19.97034064942857)
13216,32235,contagem,MG,-19.976605604225348,-44.03667688211268,POINT (-44.03667688211268 -19.97660560422535)
13217,32240,contagem,MG,-19.956086026296273,-44.05212106577779,POINT (-44.05212106577779 -19.95608602629627)
13218,32241,contagem,MG,-19.967878760061364,-44.05469595257668,POINT (-44.05469595257668 -19.96787876006136)
13219,32242,contagem,MG,-19.971406261944438,-44.063926413055555,POINT (-44.06392641305555 -19.97140626194444)
13220,32250,contagem,MG,-19.92170134,-44.090280786,POINT (-44.090280786 -19.92170134)
13221,32260,belo horizonte,MG,-19.91975946,-43.91274519,POINT (-43.91274519 -19.91975946)
13222,32260,contagem,MG,-19.955137271325295,-44.04048444987951,POINT (-44.04048444987951 -19.9551372713253)
13223,32265,contagem,MG,-19.952073784390237,-44.044925505121974,POINT (-44.04492550512197 -19.95207378439024)
13224,32280,contagem,MG,-19.947328457531906,-44.05782869451065,POINT (-44.05782869451065 -19.94732845753191)
13225,32285,contagem,MG,-19.93043046084746,-44.070712216949154,POINT (-44.07071221694915 -19.93043046084746)
13226,32310,contagem,MG,-19.938768933540672,-44.03834169842109,POINT (-44.03834169842109 -19.93876893354067)
13227,32315,contagem,MG,-19.941628099360006,-44.04185858711998,POINT (-44.04185858711998 -19.94162809936001)
13228,32340,contagem,MG,-19.939283906521737,-44.051449003105574,POINT (-44.05144900310557 -19.93928390652174)
13229,32341,contagem,MG,-19.932099702363637,-44.05337626842426,POINT (-44.05337626842426 -19.93209970236364)
13230,32342,contagem,MG,-19.91940021806451,-44.05299395967743,POINT (-44.05299395967743 -19.91940021806451)
13231,32370,contagem,MG,-19.92856158376623,-44.03562269662338,POINT (-44.03562269662338 -19.92856158376623)
13232,32371,contagem,MG,-19.926278842072076,-44.035435935675665,POINT (-44.03543593567566 -19.92627884207208)
13233,32372,contagem,MG,-19.92056947068966,-44.026409586551715,POINT (-44.02640958655171 -19.92056947068966)
13234,32400,ibirite,MG,-20.017993909627336,-44.068553580372665,POINT (-44.06855358037267 -20.01799390962734)
13235,32400,ibirité,MG,-20.022305339999996,-44.06144318210526,POINT (-44.06144318210526 -20.02230534)
13236,32404,ibirite,MG,-20.007190961818182,-44.05070314363636,POINT (-44.05070314363636 -20.00719096181818)
13237,32404,ibirité,MG,-20.00648826,-44.045118329999994,POINT (-44.04511832999999 -20.00648826)
13238,32405,ibirite,MG,-20.024055691282054,-44.04212805538461,POINT (-44.04212805538461 -20.02405569128205)
13239,32405,ibirité,MG,-20.024723171818184,-44.03551730818181,POINT (-44.03551730818181 -20.02472317181818)
13240,32407,ibirite,MG,-20.023811749,-44.064163407,POINT (-44.064163407 -20.023811749)
13241,32407,ibirité,MG,-20.03104201,-44.05500293,POINT (-44.05500293 -20.03104201)
13242,32410,ibirite,MG,-20.03838418,-44.05828977888889,POINT (-44.05828977888889 -20.03838418)
13243,32410,ibirité,MG,-20.038001573333332,-44.061302676666664,POINT (-44.06130267666666 -20.03800157333333)
13244,32412,ibirite,MG,-20.02916014740741,-44.065827342962955,POINT (-44.06582734296295 -20.02916014740741)
13245,32412,ibirité,MG,-20.028825932857142,-44.06381564285714,POINT (-44.06381564285714 -20.02882593285714)
13246,32415,ibirite,MG,-20.01756967807692,-44.09213851653844,POINT (-44.09213851653844 -20.01756967807692)
13247,32415,ibirité,MG,-20.021986014285716,-44.08655601571429,POINT (-44.08655601571429 -20.02198601428572)
13248,32417,ibirite,MG,-20.02074999,-44.117785285,POINT (-44.117785285 -20.02074999)
13249,32419,ibirite,MG,-20.02444703,-44.07583182,POINT (-44.07583182 -20.02444703)
13250,32419,ibirité,MG,-19.997443529999998,-44.061525904999996,POINT (-44.061525905 -19.99744353)
13251,32420,ibirite,MG,-19.98037094230769,-44.06418500346155,POINT (-44.06418500346155 -19.98037094230769)
13252,32420,ibirité,MG,-19.981482448333335,-44.063778821666666,POINT (-44.06377882166667 -19.98148244833333)
13253,32421,ibirite,MG,-20.010601827333335,-44.07845137133334,POINT (-44.07845137133334 -20.01060182733334)
13254,32421,ibirité,MG,-20.036440282500003,-44.075686425,POINT (-44.075686425 -20.0364402825)
13255,32422,ibirite,MG,-20.00521718,-44.07585269,POINT (-44.07585269 -20.00521718)
13256,32423,ibirite,MG,-19.991606595,-44.065303269444456,POINT (-44.06530326944446 -19.991606595)
13257,32423,ibirité,MG,-20.00421187666667,-44.06424476666667,POINT (-44.06424476666667 -20.00421187666667)
13258,32424,ibirite,MG,-19.989314963636364,-44.05892258363636,POINT (-44.05892258363636 -19.98931496363636)
13259,32424,ibirité,MG,-19.98952507,-44.05913251,POINT (-44.05913251 -19.98952507)
13260,32425,ibirite,MG,-20.004686741333337,-44.06174785266667,POINT (-44.06174785266667 -20.00468674133334)
13261,32425,ibirité,MG,-20.000231943333333,-44.06909719,POINT (-44.06909719 -20.00023194333333)
13262,32430,ibirite,MG,-19.99621219,-44.07240992125,POINT (-44.07240992125 -19.99621219)
13263,32430,ibirité,MG,-19.99951803,-44.07403385,POINT (-44.07403385 -19.99951803)
13264,32431,ibirite,MG,-20.0099743,-44.088776915,POINT (-44.088776915 -20.0099743)
13265,32432,ibirite,MG,-20.001707489090908,-44.08631582727273,POINT (-44.08631582727273 -20.00170748909091)
13266,32432,ibirité,MG,-19.998780234999998,-44.087339531666665,POINT (-44.08733953166666 -19.998780235)
13267,32440,ibirite,MG,-19.98922127,-44.05801739,POINT (-44.05801739 -19.98922127)
13268,32450,sarzedo,MG,-20.038320832422365,-44.13891959701861,POINT (-44.13891959701861 -20.03832083242236)
13269,32470,mario campos,MG,-20.058887106428568,-44.179013849047614,POINT (-44.17901384904761 -20.05888710642857)
13270,32470,mário campos,MG,-20.055806836153845,-44.177208484615385,POINT (-44.17720848461538 -20.05580683615385)
13271,32553,betim,MG,-19.96971403,-44.17558669,POINT (-44.17558669 -19.96971403)
13272,32600,betim,MG,-19.966637880904262,-44.2026662237234,POINT (-44.2026662237234 -19.96663788090426)
13273,32602,betim,MG,-19.9564316225,-44.196565516875,POINT (-44.196565516875 -19.9564316225)
13274,32603,betim,MG,-19.964331492954557,-44.2084436565909,POINT (-44.2084436565909 -19.96433149295456)
13275,32604,betim,MG,-19.95179903823835,-44.196037480103634,POINT (-44.19603748010363 -19.95179903823835)
13276,32605,betim,MG,-19.93359741205882,-44.183641120147065,POINT (-44.18364112014707 -19.93359741205882)
13277,32606,betim,MG,-19.93628598360359,-44.19877399540542,POINT (-44.19877399540542 -19.93628598360359)
13278,32610,betim,MG,-19.9590660625,-44.1884173,POINT (-44.1884173 -19.9590660625)
13279,32611,betim,MG,-19.861427724400002,-44.15600753160001,POINT (-44.15600753160001 -19.8614277244)
13280,32616,betim,MG,-19.93427395,-44.239337954999996,POINT (-44.239337955 -19.93427395)
13281,32623,betim,MG,-19.925109926521742,-44.25994209173913,POINT (-44.25994209173913 -19.92510992652174)
13282,32625,betim,MG,-19.951655895000002,-44.22379406875,POINT (-44.22379406875 -19.951655895)
13283,32628,betim,MG,-19.9467385675,-44.2714890175,POINT (-44.2714890175 -19.9467385675)
13284,32630,betim,MG,-19.9557606,-44.20469878,POINT (-44.20469878 -19.9557606)
13285,32634,betim,MG,-20.01007864,-44.25030441,POINT (-44.25030441 -20.01007864)
13286,32635,betim,MG,-20.00656756,-44.22586658,POINT (-44.22586658 -20.00656756)
13287,32639,betim,MG,-20.024950769000004,-44.235253578000005,POINT (-44.23525357800001 -20.024950769)
13288,32640,betim,MG,-19.98854656,-44.215992195000005,POINT (-44.21599219500001 -19.98854656)
13289,32641,betim,MG,-20.021890440000007,-44.22317681145162,POINT (-44.22317681145162 -20.02189044000001)
13290,32642,betim,MG,-20.019876583333335,-44.221731586666664,POINT (-44.22173158666666 -20.01987658333334)
13291,32649,betim,MG,-19.9833388796,-44.1961335992,POINT (-44.1961335992 -19.9833388796)
13292,32652,betim,MG,-19.94936971,-44.17973172,POINT (-44.17973172 -19.94936971)
13293,32653,betim,MG,-19.951959502,-44.17159538399999,POINT (-44.17159538399999 -19.951959502)
13294,32654,betim,MG,-19.98802189,-44.172575136666666,POINT (-44.17257513666667 -19.98802189)
13295,32655,betim,MG,-19.970787000121952,-44.17045327256098,POINT (-44.17045327256098 -19.97078700012195)
13296,32656,betim,MG,-19.978702468947365,-44.18697015421052,POINT (-44.18697015421052 -19.97870246894736)
13297,32657,betim,MG,-20.00331999473684,-44.170798956315785,POINT (-44.17079895631579 -20.00331999473684)
13298,32659,betim,MG,-19.996507302,-44.13674194600001,POINT (-44.13674194600001 -19.996507302)
13299,32660,betim,MG,-19.94889072,-44.16120639,POINT (-44.16120639 -19.94889072)
13300,32661,betim,MG,-19.9818919903125,-44.14744562124999,POINT (-44.14744562124999 -19.9818919903125)
13301,32662,betim,MG,-19.95227073,-44.14302284,POINT (-44.14302284 -19.95227073)
13302,32664,betim,MG,-19.95067364,-44.11252701,POINT (-44.11252701 -19.95067364)
13303,32665,betim,MG,-19.976595682307693,-44.14866521999999,POINT (-44.14866521999999 -19.97659568230769)
13304,32666,betim,MG,-19.94106008,-44.12819238,POINT (-44.12819238 -19.94106008)
13305,32667,betim,MG,-19.96562591215054,-44.138682859247325,POINT (-44.13868285924733 -19.96562591215054)
13306,32668,betim,MG,-19.989493165555547,-44.1212378888889,POINT (-44.1212378888889 -19.98949316555555)
13307,32669,betim,MG,-19.96089037333333,-44.10903628222223,POINT (-44.10903628222223 -19.96089037333333)
13308,32670,betim,MG,-19.959986386190483,-44.171243584444426,POINT (-44.17124358444443 -19.95998638619048)
13309,32671,betim,MG,-19.950184131774204,-44.1775218507258,POINT (-44.1775218507258 -19.9501841317742)
13310,32672,betim,MG,-19.939120614313726,-44.17301723970589,POINT (-44.17301723970589 -19.93912061431373)
13311,32673,betim,MG,-19.940783066,-44.163305135217406,POINT (-44.16330513521741 -19.940783066)
13312,32675,betim,MG,-19.936413159911506,-44.13845416893806,POINT (-44.13845416893806 -19.93641315991151)
13313,32676,betim,MG,-19.94459683426086,-44.12952552295651,POINT (-44.12952552295651 -19.94459683426086)
13314,32677,betim,MG,-19.94300350424243,-44.11362401136363,POINT (-44.11362401136363 -19.94300350424243)
13315,32678,betim,MG,-19.934888281805545,-44.10881050680556,POINT (-44.10881050680556 -19.93488828180555)
13316,32681,betim,MG,-19.950706295,-44.12364916383333,POINT (-44.12364916383333 -19.950706295)
13317,32682,betim,MG,-19.939882806666667,-44.102749673333335,POINT (-44.10274967333334 -19.93988280666667)
13318,32684,betim,MG,-19.950466441785714,-44.107827809285716,POINT (-44.10782780928572 -19.95046644178571)
13319,32685,betim,MG,-19.946928669687505,-44.101470020937484,POINT (-44.10147002093748 -19.94692866968751)
13320,32687,betim,MG,-19.941207901304345,-44.09728185565218,POINT (-44.09728185565218 -19.94120790130435)
13321,32688,betim,MG,-19.93026525,-44.09896918,POINT (-44.09896918 -19.93026525)
13322,32689,betim,MG,-19.95109874727273,-44.07224235272728,POINT (-44.07224235272728 -19.95109874727273)
13323,32690,betim,MG,-19.94289438,-44.11464665,POINT (-44.11464665 -19.94289438)
13324,32900,igarape,MG,-20.066856463614464,-44.306135458433744,POINT (-44.30613545843374 -20.06685646361446)
13325,32900,igarapé,MG,-20.06617007178571,-44.306553213214286,POINT (-44.30655321321429 -20.06617007178571)
13326,32920,sao joaquim de bicas,MG,-20.05396272133334,-44.26070618077778,POINT (-44.26070618077778 -20.05396272133334)
13327,32920,são joaquim de bicas,MG,-20.050007459374992,-44.262501121875,POINT (-44.262501121875 -20.05000745937499)
13328,33010,santa luzia,MG,-19.765681428059708,-43.8540810702985,POINT (-43.8540810702985 -19.76568142805971)
13329,33015,santa luzia,MG,-19.756545666666668,-43.84412814842106,POINT (-43.84412814842106 -19.75654566666667)
13330,33016,santa luzia,MG,-19.756794387777777,-43.85396634777778,POINT (-43.85396634777778 -19.75679438777778)
13331,33020,santa luzia,MG,-19.756766785,-43.837053875,POINT (-43.837053875 -19.756766785)
13332,33022,santa luzia,MG,-19.75471608,-43.83817369,POINT (-43.83817369 -19.75471608)
13333,33025,santa luzia,MG,-19.7766474553125,-43.85092492218751,POINT (-43.85092492218751 -19.7766474553125)
13334,33030,santa luzia,MG,-19.77587641202128,-43.87297103095743,POINT (-43.87297103095743 -19.77587641202128)
13335,33035,santa luzia,MG,-19.764893396071432,-43.866223057142854,POINT (-43.86622305714285 -19.76489339607143)
13336,33040,santa luzia,MG,-19.788183982999996,-43.875939718,POINT (-43.875939718 -19.788183983)
13337,33045,santa luzia,MG,-19.814829656756746,-43.86734400675675,POINT (-43.86734400675675 -19.81482965675675)
13338,33048,santa luzia,MG,-20.70890445,-46.61670129,POINT (-46.61670129 -20.70890445)
13339,33054,santa luzia,MG,-19.75198683,-43.83404384,POINT (-43.83404384 -19.75198683)
13340,33060,santa luzia,MG,-21.090257735,-43.41830707,POINT (-43.41830707 -21.090257735)
13341,33065,santa luzia,MG,-19.840701629999998,-43.79597224222222,POINT (-43.79597224222222 -19.84070163)
13342,33080,santa luzia,MG,-19.740384276923074,-44.21551676153847,POINT (-44.21551676153847 -19.74038427692307)
13343,33082,santa luzia,MG,-19.80504721625,-43.84931304375,POINT (-43.84931304375 -19.80504721625)
13344,33084,santa luzia,MG,-20.39511586,-43.49217642,POINT (-43.49217642 -20.39511586)
13345,33105,santa luzia,MG,-19.783267212653058,-43.930381060408166,POINT (-43.93038106040817 -19.78326721265306)
13346,33110,santa luzia,MG,-19.781986660227275,-43.91848304499999,POINT (-43.91848304499999 -19.78198666022728)
13347,33113,santa luzia,MG,-19.807242780624996,-43.86773712624999,POINT (-43.86773712624999 -19.807242780625)
13348,33115,santa luzia,MG,-19.796231634868427,-43.91571850315788,POINT (-43.91571850315788 -19.79623163486843)
13349,33120,santa luzia,MG,-19.787174407261897,-43.91751271166668,POINT (-43.91751271166668 -19.7871744072619)
13350,33125,santa luzia,MG,-19.7886876675,-43.93969573510869,POINT (-43.93969573510869 -19.7886876675)
13351,33130,santa luzia,MG,-19.779691091025636,-43.93895344230768,POINT (-43.93895344230768 -19.77969109102564)
13352,33140,santa luzia,MG,-19.77063971659575,-43.93425857148936,POINT (-43.93425857148936 -19.77063971659575)
13353,33145,santa luzia,MG,-19.77575333292683,-43.92928539634145,POINT (-43.92928539634145 -19.77575333292683)
13354,33146,santa luzia,MG,-19.815879435,-43.86193316,POINT (-43.86193316 -19.815879435)
13355,33147,santa luzia,MG,-19.394983936666666,-44.76506441,POINT (-44.76506441 -19.39498393666667)
13356,33170,santa luzia,MG,-19.782026421111116,-43.890952147777774,POINT (-43.89095214777777 -19.78202642111112)
13357,33171,santa luzia,MG,-19.76341747,-43.8677642,POINT (-43.8677642 -19.76341747)
13358,33172,santa luzia,MG,-19.779748348749997,-43.89250425749999,POINT (-43.89250425749999 -19.77974834875)
13359,33200,vespasiano,MG,-19.731097253843046,-43.94146568877268,POINT (-43.94146568877268 -19.73109725384305)
13360,33350,sao jose da lapa,MG,-19.70775410157304,-43.97248138044944,POINT (-43.97248138044944 -19.70775410157304)
13361,33350,são josé da lapa,MG,-19.708291770000002,-43.97754347307692,POINT (-43.97754347307692 -19.70829177)
13362,33400,lagoa santa,MG,-19.636520104293883,-43.89965142662219,POINT (-43.89965142662219 -19.63652010429388)
13363,33500,confins,MG,-19.633566024594597,-43.98542970081082,POINT (-43.98542970081082 -19.6335660245946)
13364,33600,pedro leopoldo,MG,-19.613117562180857,-44.039892263484035,POINT (-44.03989226348403 -19.61311756218086)
13365,33680,vera cruz de minas,MG,-19.69975629,-44.04531732,POINT (-44.04531732 -19.69975629)
13366,33805,ribeirao das neves,MG,-19.768668750158728,-44.086475655714274,POINT (-44.08647565571427 -19.76866875015873)
13367,33805,ribeirão das neves,MG,-19.76826065142857,-44.08824627714286,POINT (-44.08824627714286 -19.76826065142857)
13368,33808,ribeirao das neves,MG,-19.778024183333333,-44.106367866666666,POINT (-44.10636786666667 -19.77802418333333)
13369,33809,ribeirao das neves,MG,-19.783479724,-44.107563946,POINT (-44.107563946 -19.783479724)
13370,33820,ribeirao das neves,MG,-19.769405523461543,-44.13462045461537,POINT (-44.13462045461537 -19.76940552346154)
13371,33820,ribeirão das neves,MG,-19.77107422,-44.13596654222223,POINT (-44.13596654222223 -19.77107422)
13372,33821,ribeirao das neves,MG,-19.769611792499997,-44.13879625083333,POINT (-44.13879625083333 -19.7696117925)
13373,33821,ribeirão das neves,MG,-19.77625323,-44.1324304,POINT (-44.1324304 -19.77625323)
13374,33822,ribeirao das neves,MG,-19.8035496248,-44.0912303884,POINT (-44.0912303884 -19.8035496248)
13375,33822,ribeirão das neves,MG,-19.82208249111111,-44.08835186333334,POINT (-44.08835186333334 -19.82208249111111)
13376,33823,ribeirao das neves,MG,-19.76276111,-44.13929399085715,POINT (-44.13929399085715 -19.76276111)
13377,33823,ribeirão das neves,MG,-19.763029626923075,-44.13701225846153,POINT (-44.13701225846153 -19.76302962692307)
13378,33825,ribeirao das neves,MG,-19.763004006874997,-44.123712135,POINT (-44.123712135 -19.763004006875)
13379,33825,ribeirão das neves,MG,-19.759761213333334,-44.151909736666674,POINT (-44.15190973666667 -19.75976121333333)
13380,33826,ribeirao das neves,MG,-19.75451443,-44.10851947,POINT (-44.10851947 -19.75451443)
13381,33826,ribeirão das neves,MG,-19.761195995,-44.094660045,POINT (-44.094660045 -19.761195995)
13382,33830,ribeirao das neves,MG,-19.745045228571428,-44.13783512999999,POINT (-44.13783512999999 -19.74504522857143)
13383,33830,ribeirão das neves,MG,-19.74302313,-44.13777682,POINT (-44.13777682 -19.74302313)
13384,33833,ribeirao das neves,MG,-19.76744356666667,-44.123233208888884,POINT (-44.12323320888888 -19.76744356666667)
13385,33833,ribeirão das neves,MG,-19.752663363333337,-44.13072858666666,POINT (-44.13072858666666 -19.75266336333334)
13386,33836,ribeirao das neves,MG,-19.784800754615386,-44.12028874615385,POINT (-44.12028874615385 -19.78480075461539)
13387,33840,ribeirao das neves,MG,-19.746384137307693,-44.082961023461536,POINT (-44.08296102346154 -19.74638413730769)
13388,33840,ribeirão das neves,MG,-19.74824780625,-44.076942475,POINT (-44.076942475 -19.74824780625)
13389,33841,ribeirao das neves,MG,-19.76115342,-44.098213325,POINT (-44.098213325 -19.76115342)
13390,33855,ribeirao das neves,MG,-19.75312566375,-44.071773734249994,POINT (-44.07177373424999 -19.75312566375)
13391,33855,ribeirão das neves,MG,-19.749390785,-44.068154253749995,POINT (-44.06815425375 -19.749390785)
13392,33858,ribeirao das neves,MG,-19.757204806842104,-44.08494873315789,POINT (-44.08494873315789 -19.7572048068421)
13393,33858,ribeirão das neves,MG,-19.756415215,-44.08501106,POINT (-44.08501106 -19.756415215)
13394,33860,ribeirao das neves,MG,-19.769324022549018,-44.07385671843139,POINT (-44.07385671843139 -19.76932402254902)
13395,33860,ribeirão das neves,MG,-19.770435512,-44.074803071999995,POINT (-44.07480307199999 -19.770435512)
13396,33861,ribeirao das neves,MG,-19.77136970285714,-44.07105932142857,POINT (-44.07105932142857 -19.77136970285714)
13397,33861,ribeirão das neves,MG,-19.77697636,-44.072724799999996,POINT (-44.0727248 -19.77697636)
13398,33863,ribeirao das neves,MG,-19.78226702,-44.06846195,POINT (-44.06846195 -19.78226702)
13399,33880,ribeirao das neves,MG,-19.776042660930234,-44.082890416279085,POINT (-44.08289041627908 -19.77604266093023)
13400,33880,ribeirão das neves,MG,-19.776560565,-44.083238939999994,POINT (-44.08323893999999 -19.776560565)
13401,33882,ribeirao das neves,MG,-19.78694197,-44.12055227333334,POINT (-44.12055227333334 -19.78694197)
13402,33900,ribeirao das neves,MG,-19.79810317322034,-44.01900447542373,POINT (-44.01900447542373 -19.79810317322034)
13403,33900,ribeirão das neves,MG,-19.796354296666667,-44.01765002083334,POINT (-44.01765002083334 -19.79635429666667)
13404,33902,ribeirao das neves,MG,-19.79401390862068,-44.01645206896552,POINT (-44.01645206896552 -19.79401390862068)
13405,33902,ribeirão das neves,MG,-19.790796755000002,-44.02458074875,POINT (-44.02458074875 -19.790796755)
13406,33903,ribeirao das neves,MG,-19.793842394347823,-44.03892558695652,POINT (-44.03892558695652 -19.79384239434782)
13407,33903,ribeirão das neves,MG,-19.793996515000003,-44.02541684249999,POINT (-44.02541684249999 -19.793996515)
13408,33910,ribeirao das neves,MG,-19.781661524000004,-44.080259742,POINT (-44.080259742 -19.781661524)
13409,33910,ribeirão das neves,MG,-19.80692667,-44.10448406,POINT (-44.10448406 -19.80692667)
13410,33913,ribeirao das neves,MG,-19.777745934347827,-44.023681655652176,POINT (-44.02368165565218 -19.77774593434783)
13411,33913,ribeirão das neves,MG,-19.777988651666668,-44.02388511833333,POINT (-44.02388511833333 -19.77798865166667)
13412,33914,ribeirao das neves,MG,-19.779882815,-44.132577865,POINT (-44.132577865 -19.779882815)
13413,33915,ribeirao das neves,MG,-19.774444789999997,-44.027617134,POINT (-44.027617134 -19.77444479)
13414,33915,ribeirão das neves,MG,-19.79096794,-44.059765595,POINT (-44.059765595 -19.79096794)
13415,33920,ribeirao das neves,MG,-19.775726714545453,-44.05212022090908,POINT (-44.05212022090908 -19.77572671454545)
13416,33920,ribeirão das neves,MG,-19.763773105,-44.03911498,POINT (-44.03911498 -19.763773105)
13417,33921,ribeirao das neves,MG,-19.78393888,-44.08101232,POINT (-44.08101232 -19.78393888)
13418,33925,ribeirao das neves,MG,-19.77812753851852,-43.99095265407407,POINT (-43.99095265407407 -19.77812753851852)
13419,33925,ribeirão das neves,MG,-19.77487114,-43.98421171,POINT (-43.98421171 -19.77487114)
13420,33927,ribeirao das neves,MG,-19.772256560000002,-44.09769469444444,POINT (-44.09769469444444 -19.77225656)
13421,33927,ribeirão das neves,MG,-19.825998124999998,-44.014325745,POINT (-44.014325745 -19.825998125)
13422,33930,ribeirao das neves,MG,-19.79057091564516,-44.00853350370968,POINT (-44.00853350370968 -19.79057091564516)
13423,33930,ribeirão das neves,MG,-19.787322318235294,-44.00533453882353,POINT (-44.00533453882353 -19.78732231823529)
13424,33933,ribeirao das neves,MG,-19.789582719433962,-44.013848443962246,POINT (-44.01384844396225 -19.78958271943396)
13425,33933,ribeirão das neves,MG,-19.782662395714286,-44.044158651428575,POINT (-44.04415865142857 -19.78266239571429)
13426,33934,ribeirao das neves,MG,-19.78252419,-43.98288617,POINT (-43.98288617 -19.78252419)
13427,33935,ribeirao das neves,MG,-19.80472599034483,-44.028770549310345,POINT (-44.02877054931034 -19.80472599034483)
13428,33935,ribeirão das neves,MG,-19.813006344999998,-44.014064770000005,POINT (-44.01406477 -19.813006345)
13429,33936,ribeirao das neves,MG,-19.805004606666664,-44.01332146333334,POINT (-44.01332146333334 -19.80500460666666)
13430,33937,ribeirao das neves,MG,-19.798450642380956,-44.07418131761905,POINT (-44.07418131761905 -19.79845064238096)
13431,33937,ribeirão das neves,MG,-19.82129658,-44.03923657875,POINT (-44.03923657875 -19.82129658)
13432,33938,ribeirao das neves,MG,-19.816566024166665,-44.05328769416667,POINT (-44.05328769416667 -19.81656602416667)
13433,33938,ribeirão das neves,MG,-19.83399239,-44.038735835,POINT (-44.038735835 -19.83399239)
13434,33939,ribeirao das neves,MG,-19.781201562,-44.086698022,POINT (-44.086698022 -19.781201562)
13435,33939,ribeirão das neves,MG,-19.78949409,-43.99773344,POINT (-43.99773344 -19.78949409)
13436,33940,ribeirao das neves,MG,-19.813963045,-44.027701025000006,POINT (-44.02770102500001 -19.813963045)
13437,33940,ribeirão das neves,MG,-19.815971493333333,-44.02151112333333,POINT (-44.02151112333333 -19.81597149333333)
13438,33943,ribeirao das neves,MG,-19.805112930999996,-44.02565373800001,POINT (-44.02565373800001 -19.805112931)
13439,33943,ribeirão das neves,MG,-19.808376076250003,-44.017188895000004,POINT (-44.017188895 -19.80837607625)
13440,33944,ribeirao das neves,MG,-19.81203998125,-44.02769824875,POINT (-44.02769824875 -19.81203998125)
13441,33944,ribeirão das neves,MG,-19.80931183,-44.03064553,POINT (-44.03064553 -19.80931183)
13442,33980,taquaracu de minas,MG,-19.661487650000005,-43.68840138750001,POINT (-43.68840138750001 -19.66148765000001)
13443,33980,taquaraçu de minas,MG,-19.666842085,-43.692897285,POINT (-43.692897285 -19.666842085)
13444,34000,nova lima,MG,-20.001542906101704,-43.88810288343221,POINT (-43.88810288343221 -20.0015429061017)
13445,34001,nova lima,MG,-19.99319102642857,-43.85183381035714,POINT (-43.85183381035714 -19.99319102642857)
13446,34002,nova lima,MG,-19.99919317875,-43.84782993589285,POINT (-43.84782993589285 -19.99919317875)
13447,34003,nova lima,MG,-19.986615844418605,-43.86167962081393,POINT (-43.86167962081393 -19.9866158444186)
13448,34004,nova lima,MG,-19.99409402915254,-43.88705802271186,POINT (-43.88705802271186 -19.99409402915254)
13449,34006,nova lima,MG,-19.980486289581716,-43.9398149606084,POINT (-43.9398149606084 -19.98048628958172)
13450,34007,nova lima,MG,-20.034335396695656,-43.966429822695645,POINT (-43.96642982269564 -20.03433539669566)
13451,34008,nova lima,MG,-20.000101045294116,-43.92836857294117,POINT (-43.92836857294117 -20.00010104529412)
